gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
OLFML1	HGNC:24473	-	0	 0.091	 0.105
OLFML2A	HGNC:27270	-	0	 0.101	 0.123
OLFML2B	HGNC:24558	-	0	 0.102	 0.109
OLFML3	HGNC:24956	-	0	 0.104	 0.119
OLIG1	HGNC:16983	-	0	 0.095	 0.107
OLIG2	HGNC:9398	-	0	 0.102	 0.131
OLIG3	HGNC:18003	-	1	 0.286	 0.316
OLR1	HGNC:8133	-	0	 0.138	 0.208
OMA1	HGNC:29661	-	0	 0.094	 0.110
OMD	HGNC:8134	-	0	 0.106	 0.123
OMG	HGNC:8135	-	0	 0.103	 0.130
OMP	HGNC:8136	-	0	 0.093	 0.103
ONECUT1	HGNC:8138	-	0	 0.142	 0.788
ONECUT2	HGNC:8139	-	0	 0.102	 0.151
ONECUT3	HGNC:13399	-	0	 0.095	 0.151
OOEP	HGNC:21382	-	0	 0.086	 0.093
OOSP1	HGNC:49233	-	0	 0.082	 0.085
OOSP2	HGNC:26699	-	0	 0.084	 0.087
OPA1	HGNC:8140	-	0	 0.107	 0.126
OPA3	HGNC:8142	-	0	 0.095	 0.113
OPALIN	HGNC:20707	-	0	 0.091	 0.103
OPCML	HGNC:8143	-	0	 0.111	 0.136
OPHN1	HGNC:8148	-	0	 0.115	 0.180
OPLAH	HGNC:8149	-	0	 0.095	 0.120
OPN1LW	HGNC:9936	-	0	 0.094	 0.113
OPN1MW	HGNC:4206	-	0	 0.093	 0.100
OPN1MW2	HGNC:26952	-	0	 0.086	 0.093
OPN1SW	HGNC:1012	-	0	 0.103	 0.121
OPN3	HGNC:14007	-	0	 0.122	 0.163
OPN4	HGNC:14449	-	0	 0.096	 0.104
OPN5	HGNC:19992	-	0	 0.086	 0.093
OPRD1	HGNC:8153	-	0	 0.120	 0.146
OPRK1	HGNC:8154	-	0	 0.119	 0.150
OPRL1	HGNC:8155	-	0	 0.111	 0.135
OPRM1	HGNC:8156	-	0	 0.126	 0.166
OPTC	HGNC:8158	-	0	 0.093	 0.109
OPTN	HGNC:17142	-	1	 0.307	 0.418
OR10A2	HGNC:8161	-	0	 0.084	 0.090
OR10A3	HGNC:8162	-	0	 0.085	 0.093
OR10A4	HGNC:15130	-	0	 0.086	 0.095
OR10A5	HGNC:15131	-	0	 0.087	 0.095
OR10A6	HGNC:15132	-	0	 0.084	 0.091
OR10A7	HGNC:15329	-	0	 0.086	 0.092
OR10AD1	HGNC:14819	-	0	 0.085	 0.092
OR10AG1	HGNC:19607	-	0	 0.084	 0.088
OR10C1	HGNC:8165	-	0	 0.090	 0.094
OR10D3	HGNC:8168	-	0	 0.083	 0.085
OR10G2	HGNC:8170	-	0	 0.083	 0.088
OR10G3	HGNC:8171	-	0	 0.083	 0.088
OR10G4	HGNC:14809	-	0	 0.084	 0.088
OR10G7	HGNC:14842	-	0	 0.089	 0.097
OR10G8	HGNC:14845	-	0	 0.084	 0.088
OR10G9	HGNC:15129	-	0	 0.084	 0.088
OR10H1	HGNC:8172	-	0	 0.090	 0.103
OR10H2	HGNC:8173	-	0	 0.089	 0.099
OR10H3	HGNC:8174	-	0	 0.092	 0.099
OR10H4	HGNC:15388	-	0	 0.085	 0.090
OR10H5	HGNC:15389	-	0	 0.085	 0.091
OR10J1	HGNC:8175	-	0	 0.098	 0.113
OR10J3	HGNC:14992	-	0	 0.084	 0.088
OR10J4	HGNC:15408	-	0	 0.082	 0.085
OR10J5	HGNC:14993	-	0	 0.086	 0.093
OR10K1	HGNC:14693	-	0	 0.085	 0.092
OR10K2	HGNC:14826	-	0	 0.085	 0.089
OR10P1	HGNC:15378	-	0	 0.087	 0.095
OR10Q1	HGNC:15134	-	0	 0.085	 0.092
OR10R2	HGNC:14820	-	0	 0.085	 0.088
OR10S1	HGNC:14807	-	0	 0.085	 0.090
OR10T2	HGNC:14816	-	0	 0.084	 0.088
OR10V1	HGNC:15136	-	0	 0.084	 0.090
OR10W1	HGNC:15139	-	0	 0.083	 0.088
OR10X1	HGNC:14995	-	0	 0.084	 0.088
OR10Z1	HGNC:14996	-	0	 0.084	 0.088
OR11A1	HGNC:8176	-	0	 0.090	 0.106
OR11G2	HGNC:15346	-	0	 0.085	 0.093
OR11H1	HGNC:15404	-	0	 0.083	 0.085
OR11H12	HGNC:30738	-	0	 0.082	 0.085
OR11H2	HGNC:14716	-	0	 0.082	 0.085
OR11H4	HGNC:15347	-	0	 0.084	 0.090
OR11H6	HGNC:15349	-	0	 0.082	 0.085
OR11H7	HGNC:15350	-	0	 0.082	 0.085
OR11L1	HGNC:14998	-	0	 0.082	 0.086
OR12D1	HGNC:8177	-	0	 0.083	 0.086
OR12D2	HGNC:8178	-	0	 0.088	 0.090
OR12D3	HGNC:13963	-	0	 0.085	 0.091
OR13A1	HGNC:14772	-	0	 0.082	 0.085
OR13C2	HGNC:14701	-	0	 0.082	 0.085
OR13C3	HGNC:14704	-	0	 0.083	 0.089
OR13C4	HGNC:14722	-	0	 0.084	 0.085
OR13C5	HGNC:15100	-	0	 0.082	 0.085
OR13C8	HGNC:15103	-	0	 0.084	 0.089
OR13C9	HGNC:15104	-	0	 0.082	 0.085
OR13D1	HGNC:14695	-	0	 0.082	 0.085
OR13F1	HGNC:14723	-	0	 0.083	 0.087
OR13G1	HGNC:14999	-	0	 0.082	 0.085
OR13H1	HGNC:14755	-	0	 0.083	 0.089
OR13J1	HGNC:15108	-	0	 0.083	 0.088
OR14A16	HGNC:15022	-	0	 0.083	 0.088
OR14C36	HGNC:15026	-	0	 0.083	 0.088
OR14I1	HGNC:19575	-	0	 0.082	 0.085
OR14J1	HGNC:13971	-	0	 0.083	 0.089
OR14K1	HGNC:15025	-	0	 0.083	 0.088
OR1A1	HGNC:8179	-	0	 0.088	 0.093
OR1A2	HGNC:8180	-	0	 0.087	 0.094
OR1B1	HGNC:8181	-	0	 0.084	 0.088
OR1C1	HGNC:8182	-	0	 0.087	 0.093
OR1D2	HGNC:8183	-	0	 0.097	 0.112
OR1D4	HGNC:8185	-	0	 0.089	 0.098
OR1D5	HGNC:8186	-	0	 0.088	 0.101
OR1E1	HGNC:8189	-	0	 0.088	 0.099
OR1E2	HGNC:8190	-	0	 0.092	 0.100
OR1E3	HGNC:8191	-	0	 0.082	 0.087
OR1F1	HGNC:8194	-	0	 0.090	 0.096
OR1F12	HGNC:13964	-	0	 0.083	 0.086
OR1G1	HGNC:8204	-	0	 0.089	 0.096
OR1I1	HGNC:8207	-	0	 0.085	 0.092
OR1J1	HGNC:8208	-	0	 0.084	 0.088
OR1J2	HGNC:8209	-	0	 0.083	 0.088
OR1J4	HGNC:8211	-	0	 0.086	 0.090
OR1K1	HGNC:8212	-	0	 0.085	 0.090
OR1L1	HGNC:8213	-	0	 0.086	 0.092
OR1L3	HGNC:8215	-	0	 0.085	 0.091
OR1L4	HGNC:8216	-	0	 0.084	 0.088
OR1L6	HGNC:8218	-	0	 0.084	 0.088
OR1L8	HGNC:15110	-	0	 0.084	 0.088
OR1M1	HGNC:8220	-	0	 0.086	 0.094
OR1N1	HGNC:8221	-	0	 0.085	 0.091
OR1N2	HGNC:15111	-	0	 0.085	 0.092
OR1P1	HGNC:8222	-	0	 0.082	 0.087
OR1Q1	HGNC:8223	-	0	 0.084	 0.088
OR1S1	HGNC:8227	-	0	 0.084	 0.088
OR1S2	HGNC:15141	-	0	 0.083	 0.088
OR2A1	HGNC:8229	-	0	 0.088	 0.088
OR2A12	HGNC:15082	-	0	 0.083	 0.088
OR2A14	HGNC:15084	-	0	 0.085	 0.091
OR2A2	HGNC:8230	-	0	 0.084	 0.090
OR2A25	HGNC:19562	-	0	 0.083	 0.088
OR2A4	HGNC:14729	-	0	 0.087	 0.092
OR2A42	HGNC:31230	-	0	 0.086	 0.088
OR2A5	HGNC:8232	-	0	 0.086	 0.088
OR2A7	HGNC:8234	-	0	 0.085	 0.096
OR2AE1	HGNC:15087	-	0	 0.085	 0.090
OR2AG1	HGNC:15142	-	0	 0.085	 0.093
OR2AG2	HGNC:15143	-	0	 0.082	 0.086
OR2AK2	HGNC:19569	-	0	 0.083	 0.088
OR2AP1	HGNC:15335	-	0	 0.082	 0.085
OR2AT4	HGNC:19620	-	0	 0.084	 0.089
OR2B11	HGNC:31249	-	0	 0.086	 0.091
OR2B2	HGNC:13966	-	0	 0.090	 0.096
OR2B3	HGNC:8238	-	0	 0.084	 0.089
OR2B6	HGNC:8241	-	0	 0.093	 0.102
OR2C1	HGNC:8242	-	0	 0.094	 0.106
OR2C3	HGNC:15005	-	0	 0.086	 0.093
OR2D2	HGNC:8244	-	0	 0.084	 0.090
OR2D3	HGNC:15146	-	0	 0.084	 0.091
OR2F1	HGNC:8246	-	0	 0.093	 0.100
OR2F2	HGNC:8247	-	0	 0.091	 0.094
OR2G2	HGNC:15007	-	0	 0.083	 0.088
OR2G3	HGNC:15008	-	0	 0.085	 0.093
OR2G6	HGNC:27019	-	0	 0.083	 0.088
OR2H1	HGNC:8252	-	0	 0.092	 0.101
OR2H2	HGNC:8253	-	0	 0.090	 0.094
OR2J1	HGNC:8259	-	0	 0.083	 0.086
OR2J2	HGNC:8260	-	0	 0.085	 0.091
OR2J3	HGNC:8261	-	0	 0.086	 0.096
OR2K2	HGNC:8264	-	0	 0.087	 0.103
OR2L13	HGNC:19578	-	0	 0.089	 0.102
OR2L2	HGNC:8266	-	0	 0.086	 0.090
OR2L3	HGNC:15009	-	0	 0.083	 0.088
OR2L5	HGNC:15011	-	0	 0.082	 0.085
OR2L8	HGNC:15014	-	0	 0.083	 0.088
OR2M2	HGNC:8268	-	0	 0.083	 0.088
OR2M3	HGNC:8269	-	0	 0.083	 0.088
OR2M4	HGNC:8270	-	0	 0.084	 0.088
OR2M5	HGNC:19576	-	0	 0.083	 0.088
OR2M7	HGNC:19594	-	0	 0.083	 0.088
OR2S2	HGNC:8276	-	0	 0.092	 0.099
OR2T1	HGNC:8277	-	0	 0.085	 0.093
OR2T10	HGNC:19573	-	0	 0.086	 0.091
OR2T11	HGNC:19574	-	0	 0.086	 0.088
OR2T12	HGNC:19592	-	0	 0.083	 0.088
OR2T2	HGNC:14725	-	0	 0.083	 0.088
OR2T27	HGNC:31252	-	0	 0.084	 0.088
OR2T29	HGNC:31253	-	0	 0.084	 0.090
OR2T3	HGNC:14727	-	0	 0.084	 0.090
OR2T33	HGNC:31255	-	0	 0.085	 0.090
OR2T34	HGNC:31256	-	0	 0.086	 0.090
OR2T35	HGNC:31257	-	0	 0.086	 0.092
OR2T4	HGNC:15016	-	0	 0.083	 0.088
OR2T5	HGNC:15017	-	0	 0.084	 0.090
OR2T6	HGNC:15018	-	0	 0.083	 0.086
OR2T7	HGNC:15019	-	0	 0.082	 0.085
OR2T8	HGNC:15020	-	0	 0.082	 0.085
OR2V1	HGNC:8280	-	0	 0.085	 0.091
OR2V2	HGNC:15341	-	0	 0.085	 0.092
OR2W1	HGNC:8281	-	0	 0.088	 0.097
OR2W3	HGNC:15021	-	0	 0.085	 0.096
OR2Y1	HGNC:14837	-	0	 0.085	 0.092
OR2Z1	HGNC:15391	-	0	 0.085	 0.089
OR3A1	HGNC:8282	-	0	 0.089	 0.099
OR3A2	HGNC:8283	-	0	 0.096	 0.104
OR3A3	HGNC:8284	-	0	 0.087	 0.093
OR4A15	HGNC:15152	-	0	 0.084	 0.088
OR4A16	HGNC:15153	-	0	 0.084	 0.088
OR4A47	HGNC:31266	-	0	 0.084	 0.088
OR4A5	HGNC:15162	-	0	 0.084	 0.088
OR4B1	HGNC:8290	-	0	 0.085	 0.092
OR4C11	HGNC:15167	-	0	 0.086	 0.088
OR4C12	HGNC:15168	-	0	 0.085	 0.090
OR4C13	HGNC:15169	-	0	 0.084	 0.088
OR4C15	HGNC:15171	-	0	 0.085	 0.091
OR4C16	HGNC:15172	-	0	 0.085	 0.089
OR4C3	HGNC:14697	-	0	 0.086	 0.092
OR4C45	HGNC:31270	-	0	 0.082	 0.085
OR4C46	HGNC:31271	-	0	 0.082	 0.085
OR4C5	HGNC:14702	-	0	 0.082	 0.085
OR4C6	HGNC:14743	-	0	 0.086	 0.088
OR4D1	HGNC:8293	-	0	 0.085	 0.095
OR4D10	HGNC:15173	-	0	 0.083	 0.089
OR4D11	HGNC:15174	-	0	 0.085	 0.093
OR4D2	HGNC:8294	-	0	 0.085	 0.091
OR4D5	HGNC:14852	-	0	 0.085	 0.092
OR4D6	HGNC:15175	-	0	 0.086	 0.091
OR4D9	HGNC:15178	-	0	 0.084	 0.088
OR4E1	HGNC:8296	-	0	 0.082	 0.085
OR4E2	HGNC:8297	-	0	 0.086	 0.093
OR4F15	HGNC:15078	-	0	 0.084	 0.094
OR4F16	HGNC:15079	-	0	 0.086	 0.095
OR4F17	HGNC:15381	-	0	 0.084	 0.088
OR4F21	HGNC:19583	-	0	 0.083	 0.086
OR4F29	HGNC:31275	-	0	 0.085	 0.092
OR4F3	HGNC:8300	-	0	 0.085	 0.092
OR4F4	HGNC:8301	-	0	 0.084	 0.093
OR4F5	HGNC:14825	-	0	 0.085	 0.092
OR4F6	HGNC:15372	-	0	 0.084	 0.093
OR4K1	HGNC:14726	-	0	 0.083	 0.088
OR4K13	HGNC:15351	-	0	 0.085	 0.089
OR4K14	HGNC:15352	-	0	 0.083	 0.088
OR4K15	HGNC:15353	-	0	 0.085	 0.089
OR4K17	HGNC:15355	-	0	 0.085	 0.088
OR4K2	HGNC:14728	-	0	 0.084	 0.088
OR4K3	HGNC:14731	-	0	 0.082	 0.085
OR4K5	HGNC:14745	-	0	 0.085	 0.091
OR4L1	HGNC:15356	-	0	 0.084	 0.088
OR4M1	HGNC:14735	-	0	 0.084	 0.088
OR4M2	HGNC:15373	-	0	 0.086	 0.088
OR4N2	HGNC:14742	-	0	 0.084	 0.088
OR4N4	HGNC:15375	-	0	 0.086	 0.088
OR4N5	HGNC:15358	-	0	 0.084	 0.088
OR4P4	HGNC:15180	-	0	 0.086	 0.088
OR4Q2	HGNC:15359	-	0	 0.082	 0.085
OR4Q3	HGNC:15426	-	0	 0.084	 0.088
OR4S1	HGNC:14705	-	0	 0.084	 0.088
OR4S2	HGNC:15183	-	0	 0.086	 0.088
OR4X1	HGNC:14854	-	0	 0.084	 0.088
OR4X2	HGNC:15184	-	0	 0.084	 0.088
OR51A2	HGNC:14764	-	0	 0.086	 0.092
OR51A4	HGNC:14795	-	0	 0.086	 0.090
OR51A7	HGNC:15188	-	0	 0.084	 0.090
OR51B2	HGNC:14703	-	0	 0.087	 0.095
OR51B4	HGNC:14708	-	0	 0.088	 0.099
OR51B5	HGNC:19599	-	0	 0.087	 0.096
OR51B6	HGNC:19600	-	0	 0.087	 0.095
OR51D1	HGNC:15193	-	0	 0.084	 0.090
OR51E1	HGNC:15194	-	0	 0.088	 0.139
OR51E2	HGNC:15195	-	0	 0.093	 0.111
OR51F1	HGNC:15196	-	0	 0.082	 0.086
OR51F2	HGNC:15197	-	0	 0.085	 0.092
OR51G1	HGNC:14738	-	0	 0.085	 0.091
OR51G2	HGNC:15198	-	0	 0.084	 0.090
OR51I1	HGNC:15200	-	0	 0.086	 0.094
OR51I2	HGNC:15201	-	0	 0.084	 0.090
OR51J1	HGNC:14856	-	0	 0.083	 0.087
OR51L1	HGNC:14759	-	0	 0.085	 0.092
OR51M1	HGNC:14847	-	0	 0.086	 0.091
OR51Q1	HGNC:14851	-	0	 0.084	 0.090
OR51S1	HGNC:15204	-	0	 0.085	 0.091
OR51T1	HGNC:15205	-	0	 0.085	 0.091
OR51V1	HGNC:19597	-	0	 0.086	 0.093
OR52A1	HGNC:8318	-	0	 0.094	 0.111
OR52A5	HGNC:19580	-	0	 0.084	 0.090
OR52B2	HGNC:15207	-	0	 0.082	 0.086
OR52B4	HGNC:15209	-	0	 0.085	 0.094
OR52B6	HGNC:15211	-	0	 0.085	 0.092
OR52D1	HGNC:15212	-	0	 0.086	 0.090
OR52E1	HGNC:14766	-	0	 0.082	 0.086
OR52E2	HGNC:14769	-	0	 0.084	 0.090
OR52E4	HGNC:15213	-	0	 0.085	 0.091
OR52E5	HGNC:15214	-	0	 0.082	 0.086
OR52E6	HGNC:15215	-	0	 0.084	 0.090
OR52E8	HGNC:15217	-	0	 0.084	 0.090
OR52H1	HGNC:15218	-	0	 0.084	 0.091
OR52I1	HGNC:15220	-	0	 0.084	 0.090
OR52I2	HGNC:15221	-	0	 0.085	 0.094
OR52J3	HGNC:14799	-	0	 0.084	 0.091
OR52K1	HGNC:15222	-	0	 0.089	 0.101
OR52K2	HGNC:15223	-	0	 0.084	 0.090
OR52L1	HGNC:14785	-	0	 0.084	 0.090
OR52M1	HGNC:15225	-	0	 0.084	 0.090
OR52N1	HGNC:14853	-	0	 0.085	 0.092
OR52N2	HGNC:15228	-	0	 0.084	 0.090
OR52N4	HGNC:15230	-	0	 0.084	 0.092
OR52N5	HGNC:15231	-	0	 0.085	 0.091
OR52R1	HGNC:15235	-	0	 0.084	 0.090
OR52W1	HGNC:15239	-	0	 0.084	 0.090
OR52Z1	HGNC:19596	-	0	 0.082	 0.086
OR56A1	HGNC:14781	-	0	 0.084	 0.090
OR56A3	HGNC:14786	-	0	 0.084	 0.090
OR56A4	HGNC:14791	-	0	 0.084	 0.090
OR56A5	HGNC:14792	-	0	 0.083	 0.089
OR56B1	HGNC:15245	-	0	 0.084	 0.091
OR56B4	HGNC:15248	-	0	 0.085	 0.092
OR5A1	HGNC:8319	-	0	 0.084	 0.089
OR5A2	HGNC:15249	-	0	 0.083	 0.088
OR5AC1	HGNC:15047	-	0	 0.082	 0.085
OR5AC2	HGNC:15431	-	0	 0.083	 0.088
OR5AK2	HGNC:15251	-	0	 0.084	 0.088
OR5AL1	HGNC:14844	-	0	 0.082	 0.085
OR5AN1	HGNC:15255	-	0	 0.086	 0.088
OR5AP2	HGNC:15258	-	0	 0.084	 0.088
OR5AR1	HGNC:15260	-	0	 0.086	 0.088
OR5AS1	HGNC:15261	-	0	 0.084	 0.088
OR5AU1	HGNC:15362	-	0	 0.084	 0.088
OR5B12	HGNC:15432	-	0	 0.083	 0.088
OR5B17	HGNC:15267	-	0	 0.083	 0.088
OR5B2	HGNC:8323	-	0	 0.083	 0.088
OR5B21	HGNC:19616	-	0	 0.082	 0.085
OR5B3	HGNC:8324	-	0	 0.084	 0.090
OR5C1	HGNC:8331	-	0	 0.083	 0.088
OR5D13	HGNC:15280	-	0	 0.084	 0.088
OR5D14	HGNC:15281	-	0	 0.086	 0.088
OR5D16	HGNC:15283	-	0	 0.084	 0.088
OR5D18	HGNC:15285	-	0	 0.085	 0.090
OR5F1	HGNC:8343	-	0	 0.085	 0.090
OR5G3	HGNC:15287	-	0	 0.082	 0.085
OR5H1	HGNC:8346	-	0	 0.084	 0.087
OR5H14	HGNC:31286	-	0	 0.083	 0.086
OR5H15	HGNC:31287	-	0	 0.082	 0.085
OR5H2	HGNC:14752	-	0	 0.084	 0.088
OR5H6	HGNC:14767	-	0	 0.085	 0.091
OR5I1	HGNC:8347	-	0	 0.086	 0.090
OR5J2	HGNC:19612	-	0	 0.084	 0.091
OR5K1	HGNC:8349	-	0	 0.084	 0.088
OR5K2	HGNC:14774	-	0	 0.084	 0.088
OR5K3	HGNC:31290	-	0	 0.082	 0.085
OR5K4	HGNC:31291	-	0	 0.084	 0.090
OR5L1	HGNC:8350	-	0	 0.085	 0.090
OR5L2	HGNC:8351	-	0	 0.086	 0.092
OR5M1	HGNC:8352	-	0	 0.082	 0.085
OR5M10	HGNC:15290	-	0	 0.082	 0.085
OR5M11	HGNC:15291	-	0	 0.082	 0.085
OR5M3	HGNC:14806	-	0	 0.084	 0.088
OR5M8	HGNC:14846	-	0	 0.084	 0.088
OR5M9	HGNC:15294	-	0	 0.084	 0.088
OR5P2	HGNC:14783	-	0	 0.087	 0.093
OR5P3	HGNC:14784	-	0	 0.086	 0.091
OR5R1	HGNC:14841	-	0	 0.085	 0.091
OR5T1	HGNC:14821	-	0	 0.084	 0.091
OR5T2	HGNC:15296	-	0	 0.084	 0.088
OR5T3	HGNC:15297	-	0	 0.088	 0.097
OR5V1	HGNC:13972	-	0	 0.087	 0.095
OR5W2	HGNC:15299	-	0	 0.083	 0.088
OR6A2	HGNC:15301	-	0	 0.092	 0.103
OR6B1	HGNC:8354	-	0	 0.086	 0.088
OR6B2	HGNC:15041	-	0	 0.086	 0.097
OR6B3	HGNC:15042	-	0	 0.086	 0.092
OR6C1	HGNC:8355	-	0	 0.084	 0.088
OR6C2	HGNC:15436	-	0	 0.084	 0.088
OR6C3	HGNC:15437	-	0	 0.085	 0.091
OR6C4	HGNC:19632	-	0	 0.083	 0.088
OR6C6	HGNC:31293	-	0	 0.084	 0.089
OR6C65	HGNC:31295	-	0	 0.083	 0.088
OR6C68	HGNC:31297	-	0	 0.082	 0.085
OR6C70	HGNC:31299	-	0	 0.084	 0.090
OR6C74	HGNC:31303	-	0	 0.084	 0.090
OR6C75	HGNC:31304	-	0	 0.082	 0.085
OR6C76	HGNC:31305	-	0	 0.082	 0.085
OR6F1	HGNC:15027	-	0	 0.084	 0.090
OR6J1	HGNC:14707	-	0	 0.082	 0.085
OR6K2	HGNC:15029	-	0	 0.086	 0.093
OR6K3	HGNC:15030	-	0	 0.085	 0.092
OR6K6	HGNC:15033	-	0	 0.087	 0.090
OR6M1	HGNC:14711	-	0	 0.084	 0.088
OR6N1	HGNC:15034	-	0	 0.085	 0.091
OR6N2	HGNC:15035	-	0	 0.085	 0.092
OR6P1	HGNC:15036	-	0	 0.083	 0.088
OR6Q1	HGNC:15302	-	0	 0.083	 0.088
OR6S1	HGNC:15363	-	0	 0.085	 0.091
OR6T1	HGNC:14848	-	0	 0.087	 0.091
OR6V1	HGNC:15090	-	0	 0.085	 0.092
OR6X1	HGNC:14737	-	0	 0.086	 0.094
OR6Y1	HGNC:14823	-	0	 0.084	 0.088
OR7A10	HGNC:8356	-	0	 0.087	 0.092
OR7A17	HGNC:8363	-	0	 0.089	 0.098
OR7A5	HGNC:8368	-	0	 0.090	 0.095
OR7C1	HGNC:8373	-	0	 0.092	 0.099
OR7C2	HGNC:8374	-	0	 0.087	 0.093
OR7D2	HGNC:8378	-	0	 0.085	 0.089
OR7D4	HGNC:8380	-	0	 0.085	 0.088
OR7E24	HGNC:8396	-	0	 0.088	 0.095
OR7G1	HGNC:8465	-	0	 0.084	 0.088
OR7G2	HGNC:8466	-	0	 0.084	 0.089
OR7G3	HGNC:8467	-	0	 0.086	 0.092
OR8A1	HGNC:8469	-	0	 0.088	 0.097
OR8B12	HGNC:15307	-	0	 0.084	 0.088
OR8B2	HGNC:8471	-	0	 0.082	 0.085
OR8B3	HGNC:8472	-	0	 0.084	 0.088
OR8B4	HGNC:8473	-	0	 0.084	 0.088
OR8B8	HGNC:8477	-	0	 0.087	 0.091
OR8D1	HGNC:8481	-	0	 0.086	 0.093
OR8D2	HGNC:8482	-	0	 0.084	 0.088
OR8D4	HGNC:14840	-	0	 0.084	 0.088
OR8G1	HGNC:8484	-	0	 0.084	 0.085
OR8G2	HGNC:8485	-	0	 0.084	 0.089
OR8G5	HGNC:19622	-	0	 0.082	 0.085
OR8H1	HGNC:14824	-	0	 0.085	 0.093
OR8H2	HGNC:15308	-	0	 0.084	 0.088
OR8H3	HGNC:15309	-	0	 0.084	 0.088
OR8I2	HGNC:15310	-	0	 0.084	 0.088
OR8J1	HGNC:14855	-	0	 0.084	 0.088
OR8J2	HGNC:15311	-	0	 0.082	 0.085
OR8J3	HGNC:15312	-	0	 0.085	 0.090
OR8K1	HGNC:14831	-	0	 0.084	 0.088
OR8K3	HGNC:15313	-	0	 0.085	 0.091
OR8K5	HGNC:15315	-	0	 0.084	 0.088
OR8S1	HGNC:19628	-	0	 0.084	 0.090
OR8U1	HGNC:19611	-	0	 0.084	 0.090
OR8U8	HGNC:27538	-	0	 0.084	 0.090
OR8U9	HGNC:29166	-	0	 0.084	 0.090
OR9A2	HGNC:15093	-	0	 0.085	 0.093
OR9A4	HGNC:15095	-	0	 0.084	 0.089
OR9G1	HGNC:15319	-	0	 0.084	 0.089
OR9G4	HGNC:15322	-	0	 0.085	 0.091
OR9G9	HGNC:31940	-	0	 0.084	 0.090
OR9I1	HGNC:14718	-	0	 0.083	 0.088
OR9K2	HGNC:15339	-	0	 0.084	 0.088
OR9Q1	HGNC:14724	-	0	 0.083	 0.088
OR9Q2	HGNC:15328	-	0	 0.086	 0.094
ORAI1	HGNC:25896	-	0	 0.122	 0.154
ORAI2	HGNC:21667	-	0	 0.102	 0.110
ORAI3	HGNC:28185	-	0	 0.104	 0.123
ORAOV1	HGNC:17589	-	0	 0.090	 0.115
ORC1	HGNC:8487	-	0	 0.113	 0.182
ORC2	HGNC:8488	-	0	 0.115	 0.189
ORC3	HGNC:8489	-	0	 0.100	 0.142
ORC4	HGNC:8490	-	0	 0.108	 0.177
ORC5	HGNC:8491	-	0	 0.108	 0.167
ORC6	HGNC:17151	-	0	 0.105	 0.162
ORM1	HGNC:8498	-	0	 0.119	 0.130
ORM2	HGNC:8499	-	0	 0.102	 0.103
ORMDL1	HGNC:16036	-	0	 0.096	 0.116
ORMDL2	HGNC:16037	-	0	 0.100	 0.123
ORMDL3	HGNC:16038	-	2	 0.674	 0.680
OS9	HGNC:16994	-	0	 0.105	 0.135
OSBP	HGNC:8503	-	0	 0.107	 0.136
OSBP2	HGNC:8504	-	0	 0.095	 0.121
OSBPL10	HGNC:16395	-	0	 0.107	 0.130
OSBPL11	HGNC:16397	-	0	 0.103	 0.133
OSBPL1A	HGNC:16398	-	0	 0.111	 0.134
OSBPL2	HGNC:15761	-	0	 0.102	 0.121
OSBPL3	HGNC:16370	-	0	 0.113	 0.150
OSBPL5	HGNC:16392	-	0	 0.100	 0.120
OSBPL6	HGNC:16388	-	0	 0.096	 0.115
OSBPL7	HGNC:16387	-	0	 0.095	 0.110
OSBPL8	HGNC:16396	-	0	 0.109	 0.139
OSBPL9	HGNC:16386	-	0	 0.106	 0.133
OSCAR	HGNC:29960	-	0	 0.088	 0.094
OSCP1	HGNC:29971	-	0	 0.087	 0.091
OSER1	HGNC:16105	-	0	 0.101	 0.120
OSGEP	HGNC:18028	-	0	 0.095	 0.119
OSGEPL1	HGNC:23075	-	0	 0.092	 0.108
OSGIN1	HGNC:30093	-	0	 0.103	 0.118
OSGIN2	HGNC:1355	-	0	 0.103	 0.123
OSM	HGNC:8506	-	0	 0.144	 0.144
OSMR	HGNC:8507	-	0	 0.152	 0.151
OSR1	HGNC:8111	-	0	 0.105	 0.133
OSR2	HGNC:15830	-	0	 0.107	 0.137
OST4	HGNC:32483	-	0	 0.087	 0.096
OSTC	HGNC:24448	-	0	 0.097	 0.111
OSTF1	HGNC:8510	-	0	 0.109	 0.134
OSTM1	HGNC:21652	-	0	 0.106	 0.129
OSTN	HGNC:29961	-	0	 0.083	 0.086
OTC	HGNC:8512	-	0	 0.097	 0.113
OTOA	HGNC:16378	-	0	 0.083	 0.086
OTOF	HGNC:8515	-	0	 0.097	 0.120
OTOG	HGNC:8516	-	0	 0.086	 0.094
OTOGL	HGNC:26901	-	0	 0.088	 0.090
OTOL1	HGNC:34071	-	0	 0.082	 0.085
OTOP1	HGNC:19656	-	0	 0.087	 0.096
OTOP2	HGNC:19657	-	0	 0.091	 0.109
OTOP3	HGNC:19658	-	0	 0.090	 0.105
OTOR	HGNC:8517	-	0	 0.090	 0.099
OTOS	HGNC:22644	-	0	 0.088	 0.097
OTP	HGNC:8518	-	0	 0.101	 0.121
OTUB1	HGNC:23077	-	0	 0.103	 0.114
OTUB2	HGNC:20351	-	0	 0.106	 0.124
OTUD1	HGNC:27346	-	0	 0.100	 0.114
OTUD3	HGNC:29038	-	1	 0.274	 0.190
